epoch,accuracy,loss,val_accuracy,val_loss
0,0.916029155254364,0.05971366912126541,0.9309128522872925,0.059583306312561035
1,0.9262592196464539,0.04421968385577202,0.9144852757453918,0.046464819461107254
2,0.9242231845855713,0.03321246802806854,0.8868095874786377,0.03640919178724289
3,0.9312189221382141,0.025139471516013145,0.9157264232635498,0.02581581473350525
4,0.9329155087471008,0.018805913627147675,0.9339538812637329,0.02060791663825512
5,0.9441669583320618,0.015249736607074738,0.8883005380630493,0.017846006900072098
6,0.9545879364013672,0.013178320601582527,0.9417875409126282,0.01680605858564377
7,0.9609437584877014,0.011751639656722546,0.9545508027076721,0.014577755704522133
8,0.9668810963630676,0.010590500198304653,0.9480738043785095,0.012721228413283825
9,0.9707742929458618,0.009646468795835972,0.9607054591178894,0.012287085875868797
10,0.9742034673690796,0.00887580867856741,0.9539383053779602,0.011175421997904778
11,0.9762768149375916,0.008231144398450851,0.9758301377296448,0.010588159784674644
12,0.9782278537750244,0.0076087405905127525,0.9706774950027466,0.010174215771257877
13,0.9804977774620056,0.007050198502838612,0.9733048677444458,0.00950621534138918
14,0.9817063808441162,0.006638200022280216,0.9662045836448669,0.00949113443493843
15,0.9831436276435852,0.00626151729375124,0.9809048175811768,0.00842052698135376
16,0.9841764569282532,0.005939188878983259,0.9721201658248901,0.008260886184871197
17,0.9848073720932007,0.0057067121379077435,0.9847410321235657,0.008201733231544495
18,0.9858300685882568,0.005500087980180979,0.9807785153388977,0.007997109554708004
19,0.9862993359565735,0.005315544083714485,0.9810901284217834,0.007487915456295013
20,0.986863911151886,0.0051276967860758305,0.9842897057533264,0.006958847399801016
21,0.9871861338615417,0.004953697789460421,0.9868230223655701,0.00709769781678915
22,0.9874647855758667,0.004810973070561886,0.966986358165741,0.007150492165237665
23,0.9874706268310547,0.004667405504733324,0.9815199971199036,0.006409761495888233
24,0.9878420233726501,0.004526686388999224,0.9812889695167542,0.006454857066273689
25,0.9880763292312622,0.004401808138936758,0.9729448556900024,0.006372116971760988
26,0.9883169531822205,0.004270754288882017,0.9892730712890625,0.006268336437642574
27,0.9884508848190308,0.004134691786020994,0.9855711460113525,0.005928679369390011
28,0.9885864853858948,0.004022867884486914,0.9877229928970337,0.0056549073196947575
29,0.9890056848526001,0.0039025857113301754,0.9826107025146484,0.006060553714632988
30,0.9894018769264221,0.003792970208451152,0.9860600829124451,0.005824490450322628
31,0.9899620413780212,0.0036642425693571568,0.9894073605537415,0.00518970238044858
32,0.9902920722961426,0.00357048399746418,0.987040638923645,0.005289165303111076
33,0.9904865026473999,0.003478466998785734,0.9886578321456909,0.005262316670268774
34,0.9906355142593384,0.003412021789699793,0.9778395891189575,0.005285748280584812
35,0.9909047484397888,0.003349561709910631,0.9875913262367249,0.005248920060694218
36,0.9911496043205261,0.0032935282215476036,0.9871534705162048,0.004847973585128784
37,0.9912889003753662,0.003241247497498989,0.990221381187439,0.004682220984250307
38,0.9914469718933105,0.0031919379252940416,0.9834649562835693,0.0046105883084237576
39,0.9916427731513977,0.003149956464767456,0.9862534999847412,0.004974134732037783
40,0.9917182922363281,0.003102010814473033,0.9860788583755493,0.004492077976465225
41,0.991809606552124,0.0030603217892348766,0.9911051988601685,0.0045125228352844715
42,0.9919592142105103,0.003022165270522237,0.9898855686187744,0.004475225228816271
43,0.9921863079071045,0.002986025530844927,0.9897673726081848,0.004576902370899916
44,0.9922130107879639,0.002942464780062437,0.9898667335510254,0.004153474699705839
45,0.9922915101051331,0.0029041175730526447,0.9821513295173645,0.004589595831930637
46,0.9923306703567505,0.00287118973210454,0.9871615171432495,0.00421830965206027
