epoch,accuracy,loss,val_accuracy,val_loss
0,0.8476527333259583,0.09978374093770981,0.9297415614128113,0.08942892402410507
1,0.8947778940200806,0.06658132374286652,0.9353105425834656,0.06212785840034485
2,0.8961465358734131,0.06137029826641083,0.9352675676345825,0.058868106454610825
3,0.9010108113288879,0.058955688029527664,0.9343515038490295,0.055912602692842484
4,0.9031674861907959,0.056291624903678894,0.9404684901237488,0.051735859364271164
5,0.9029266834259033,0.05270148441195488,0.9420696496963501,0.04627307504415512
6,0.9083378911018372,0.047917235642671585,0.9479771256446838,0.040102988481521606
7,0.9126770496368408,0.04354970529675484,0.9539383053779602,0.03624647855758667
8,0.9118068814277649,0.03925227001309395,0.9449360370635986,0.030786242336034775
9,0.9166072607040405,0.03472960367798805,0.9536885023117065,0.028649305924773216
10,0.9183290004730225,0.03199908882379532,0.9626235961914062,0.02486497536301613
11,0.916085958480835,0.029384391382336617,0.9638674259185791,0.020482273772358894
12,0.9158053398132324,0.02629029005765915,0.9736003875732422,0.019246065989136696
13,0.919940710067749,0.024703526869416237,0.9734284281730652,0.01802809163928032
14,0.9238152503967285,0.023567667230963707,0.9753680229187012,0.016329830512404442
15,0.9261613488197327,0.02263573929667473,0.9761766791343689,0.015269466675817966
16,0.9275283217430115,0.02179720625281334,0.9754109978675842,0.015489187091588974
17,0.9294184446334839,0.021118247881531715,0.9748871922492981,0.013690091669559479
18,0.931675374507904,0.02052057906985283,0.9779362678527832,0.012936043553054333
19,0.9320665597915649,0.019996877759695053,0.9742881059646606,0.012399825267493725
20,0.9335553050041199,0.01952846720814705,0.9769557118415833,0.012640253640711308
21,0.9338670372962952,0.01911257579922676,0.9754674434661865,0.011954499408602715
22,0.9361987113952637,0.018247637897729874,0.9765527844429016,0.011658879928290844
23,0.9374924898147583,0.017622115090489388,0.9814205765724182,0.010515297763049603
24,0.9389360547065735,0.017169414088129997,0.981705367565155,0.010486834682524204
25,0.9400122165679932,0.016899053007364273,0.982578456401825,0.009896654635667801
26,0.9409502148628235,0.016593962907791138,0.980681836605072,0.009541352279484272
27,0.9416069388389587,0.01634816639125347,0.9823957681655884,0.009631623513996601
28,0.9432626366615295,0.0160946324467659,0.9798893332481384,0.01013184618204832
29,0.9435004591941833,0.015884611755609512,0.9811170101165771,0.00929880328476429
30,0.9435266256332397,0.015682494267821312,0.981597900390625,0.009209626354277134
31,0.9441699385643005,0.015489953570067883,0.9822936654090881,0.008369813673198223
32,0.9448726773262024,0.015349646098911762,0.9824306964874268,0.008573626168072224
33,0.9455510377883911,0.015160211361944675,0.982728898525238,0.009095930494368076
34,0.9462563395500183,0.015017066150903702,0.9814501404762268,0.008728593587875366
35,0.9467581510543823,0.014849520288407803,0.9829410910606384,0.008361343294382095
36,0.9469680786132812,0.01473512314260006,0.9816328287124634,0.008687333203852177
37,0.9522379040718079,0.014160584658384323,0.9828766584396362,0.007551608141511679
38,0.9522073268890381,0.014072121120989323,0.9833494424819946,0.007812212221324444
39,0.9522397518157959,0.014024723321199417,0.9833494424819946,0.007429869379848242
40,0.9529383182525635,0.013939890079200268,0.9831479787826538,0.0077154492028057575
41,0.9530574083328247,0.013852521777153015,0.9831157326698303,0.007558874320238829
42,0.9526783227920532,0.01383017748594284,0.9834192991256714,0.007419040892273188
43,0.9531041979789734,0.013753104023635387,0.983733594417572,0.00732054840773344
44,0.9532276391983032,0.0137159563601017,0.9838114976882935,0.007030370645225048
45,0.9541369080543518,0.013638406060636044,0.982449471950531,0.00777230691164732
46,0.9539932608604431,0.01358439214527607,0.9831802248954773,0.007295184303075075
47,0.9540343880653381,0.013548829592764378,0.9843407273292542,0.007541382685303688
0,0.9545074701309204,0.0134842898696661,0.9844858050346375,0.007019625045359135
1,0.9549105763435364,0.013424043543636799,0.9846228361129761,0.0070788259617984295
2,0.9548827409744263,0.01339475903660059,0.9834998846054077,0.007233410142362118
3,0.9546949863433838,0.013340323232114315,0.984166145324707,0.007502732798457146
4,0.9549975395202637,0.013314137235283852,0.9838141798973083,0.0075726197101175785
5,0.9551317691802979,0.01326123345643282,0.983123779296875,0.007342675235122442
6,0.9574763178825378,0.013013113290071487,0.9832205176353455,0.006797356531023979
7,0.9573929905891418,0.012964888475835323,0.9842225313186646,0.006724065635353327
8,0.9579772353172302,0.012932008132338524,0.9845905900001526,0.006398064084351063
9,0.9582071304321289,0.012932188808918,0.9839995503425598,0.006831886246800423
10,0.9580114483833313,0.012896903790533543,0.9845287799835205,0.00664382241666317
