epoch,accuracy,loss,val_accuracy,val_loss
0,0.9168639183044434,0.06140477582812309,0.9335079789161682,0.05772410333156586
1,0.9250038266181946,0.05043160542845726,0.9242128729820251,0.0533742755651474
2,0.929176390171051,0.042791698127985,0.9188936948776245,0.04529469832777977
3,0.932470977306366,0.0363268181681633,0.9208977818489075,0.03675522655248642
4,0.9348788261413574,0.027732687070965767,0.9341365694999695,0.030297836288809776
5,0.9430283904075623,0.023808326572179794,0.924153745174408,0.026757605373859406
6,0.950664758682251,0.021076126024127007,0.9527938961982727,0.02360702119767666
7,0.9532709121704102,0.018599113449454308,0.9342225193977356,0.020165089517831802
8,0.952347457408905,0.016065258532762527,0.9564528465270996,0.017883310094475746
9,0.9552090764045715,0.014096095226705074,0.9484257698059082,0.016964586451649666
10,0.9511351585388184,0.011678171344101429,0.9495997428894043,0.012316805310547352
11,0.9597744345664978,0.009679637849330902,0.9583924412727356,0.011642048135399818
12,0.9655385613441467,0.00872253067791462,0.95829838514328,0.011058972217142582
13,0.9696711301803589,0.007973387837409973,0.9686788320541382,0.009639443829655647
14,0.972930371761322,0.00735755218192935,0.9628922343254089,0.008966084569692612
15,0.9768460392951965,0.006873154081404209,0.9716742038726807,0.008697964251041412
16,0.9776116609573364,0.006486785132437944,0.9687298536300659,0.00804413016885519
17,0.9787760376930237,0.006128993816673756,0.9704437851905823,0.00792153924703598
18,0.9801844358444214,0.005816757678985596,0.9771840572357178,0.0076935794204473495
19,0.9814029335975647,0.005565742962062359,0.9794809818267822,0.007242016959935427
20,0.9830034971237183,0.005314899608492851,0.9734311103820801,0.007177188526839018
21,0.984006404876709,0.005044327583163977,0.9760316014289856,0.006913171615451574
22,0.9846156239509583,0.004830337129533291,0.9781861305236816,0.0063807242549955845
23,0.9852763414382935,0.004611867014318705,0.98116534948349,0.005876762326806784
24,0.9850819706916809,0.0045999037101864815,0.9823312759399414,0.006252787075936794
25,0.985532283782959,0.004458166658878326,0.9756635427474976,0.005910974461585283
26,0.985930860042572,0.004295185673981905,0.9790403842926025,0.005897042341530323
27,0.9863446950912476,0.004165984224528074,0.9820787906646729,0.0056986212730407715
28,0.9868142604827881,0.004061449784785509,0.9854636788368225,0.0053066955879330635
29,0.9873324632644653,0.003908247221261263,0.9747205972671509,0.005359910894185305
30,0.9876401424407959,0.0038002189248800278,0.9843837022781372,0.005240590311586857
31,0.9879918098449707,0.003707591211423278,0.9854797720909119,0.005353549029678106
32,0.9883500933647156,0.003633875399827957,0.987067461013794,0.005018546245992184
33,0.9887139797210693,0.003554746275767684,0.9788926243782043,0.004854083992540836
34,0.9889646768569946,0.003479499602690339,0.9810498356819153,0.004712022375315428
35,0.989137589931488,0.003404004964977503,0.9860144257545471,0.00471981568261981
36,0.9892750382423401,0.00332404556684196,0.9874838590621948,0.004760548938065767
37,0.989411473274231,0.00324769108556211,0.986430823802948,0.004591678734868765
38,0.9895002841949463,0.003184248460456729,0.9801552891731262,0.004362544976174831
39,0.9895921945571899,0.0031278892420232296,0.9880533814430237,0.00467852083966136
40,0.9897508025169373,0.0030689286068081856,0.9854556322097778,0.004193095490336418
41,0.9899272918701172,0.003016002243384719,0.9803809523582458,0.004273397848010063
42,0.9901407957077026,0.0029695024713873863,0.9888916015625,0.00423184921965003
43,0.9902594089508057,0.0029245533514767885,0.9846550822257996,0.004248200915753841
0,0.9904054999351501,0.0028738719411194324,0.9855066537857056,0.003984363283962011
1,0.9904929995536804,0.002834407612681389,0.9877256751060486,0.0043536084704101086
2,0.9906811714172363,0.002789450576528907,0.9884752035140991,0.004304919857531786
3,0.9908228516578674,0.0027502242010086775,0.985127866268158,0.00427333964034915
4,0.9910261631011963,0.0027130707167088985,0.9892032146453857,0.0038787852972745895
5,0.991307258605957,0.0026730450335890055,0.9878545999526978,0.004022242035716772
6,0.9913709163665771,0.002642575651407242,0.9897592663764954,0.004136429168283939
7,0.9915013909339905,0.0026020503137260675,0.9881205558776855,0.003658292116597295
8,0.9916844964027405,0.0025635480415076017,0.9906914830207825,0.00383867509663105
9,0.9919008016586304,0.0025299934204667807,0.9883784651756287,0.003811730071902275
10,0.9921250939369202,0.002496446715667844,0.9828255772590637,0.003749880939722061
