epoch,accuracy,loss,val_accuracy,val_loss
0,0.8342485427856445,0.08950065076351166,0.9072999358177185,0.07729495316743851
1,0.87314373254776,0.06748314201831818,0.9019163250923157,0.06795243918895721
2,0.8799636960029602,0.060430221259593964,0.7948312759399414,0.06658519804477692
3,0.8855469822883606,0.055014997720718384,0.8900315165519714,0.07896044850349426
4,0.8896569013595581,0.0502404123544693,0.8366358876228333,0.05791008844971657
5,0.8968263268470764,0.04546164348721504,0.9161580204963684,0.052969031035900116
6,0.9010553359985352,0.04078647866845131,0.840035080909729,0.046561598777770996
7,0.9067854881286621,0.03626803681254387,0.8449065089225769,0.04857349023222923
8,0.908649206161499,0.031831737607717514,0.8630596995353699,0.031772833317518234
9,0.9109251499176025,0.028427887707948685,0.8924618363380432,0.04202595725655556
10,0.9155963063240051,0.02600570023059845,0.8311752080917358,0.029072465375065804
11,0.9195405840873718,0.023813752457499504,0.9010011553764343,0.02718229964375496
12,0.9231943488121033,0.0220160074532032,0.9070366621017456,0.025006430223584175
13,0.9239742755889893,0.02058836631476879,0.8931621313095093,0.02159656397998333
14,0.9183679819107056,0.018400728702545166,0.8949620127677917,0.01946578547358513
15,0.9229758381843567,0.01658039540052414,0.9442402720451355,0.017073165625333786
16,0.9270190000534058,0.01536580827087164,0.9467010498046875,0.021093519404530525
17,0.9305557608604431,0.014580047689378262,0.9335482716560364,0.014847083948552608
18,0.9340901374816895,0.0136784752830863,0.9314850568771362,0.014829045161604881
19,0.9373925924301147,0.013165968470275402,0.9376083612442017,0.014219564385712147
20,0.9401469826698303,0.012540638446807861,0.9264811277389526,0.015806060284376144
21,0.9433032274246216,0.0120670385658741,0.948081910610199,0.012168378569185734
22,0.9454911351203918,0.011432365514338017,0.9100544452667236,0.0186191163957119
23,0.9497379660606384,0.010870774276554585,0.9314725399017334,0.018159348517656326
24,0.9524520039558411,0.01042970921844244,0.897345781326294,0.01076049916446209
25,0.9533356428146362,0.010139101184904575,0.922068178653717,0.013264440931379795
26,0.9545110464096069,0.009769011288881302,0.9288917779922485,0.010828247293829918
27,0.9575411677360535,0.009429085068404675,0.9304606318473816,0.01026979647576809
28,0.9583587646484375,0.00902070663869381,0.9249462485313416,0.008964939042925835
29,0.9601212739944458,0.008794460445642471,0.9384447336196899,0.010253828950226307
30,0.9618382453918457,0.008533327840268612,0.9481768012046814,0.009209821932017803
31,0.9627965688705444,0.00845431350171566,0.963294267654419,0.007924889214336872
32,0.963740348815918,0.008196579292416573,0.9532864093780518,0.010135888122022152
33,0.9652443528175354,0.008104001171886921,0.9345099925994873,0.009102163836359978
34,0.9663671255111694,0.007910406216979027,0.9636471271514893,0.009080045856535435
35,0.9678115844726562,0.007704555988311768,0.9489361643791199,0.009506319649517536
36,0.9680703282356262,0.007569704204797745,0.9722490906715393,0.009122004732489586
37,0.9788012504577637,0.0060415975749492645,0.9863618612289429,0.006155061069875956
38,0.9784732460975647,0.006041421089321375,0.9881832599639893,0.00555633008480072
39,0.9788939952850342,0.0059600831009447575,0.9804875254631042,0.005717545282095671
40,0.9791550040245056,0.0058985003270208836,0.9893850088119507,0.005518520250916481
41,0.9795369505882263,0.005857583601027727,0.975114643573761,0.0056298477575182915
42,0.979867160320282,0.0057427664287388325,0.9869582056999207,0.00560404546558857
43,0.9799752831459045,0.00566932512447238,0.9873916506767273,0.005591899622231722
44,0.9830536842346191,0.005054821725934744,0.987631618976593,0.004304569214582443
45,0.9830987453460693,0.005037575028836727,0.9888781309127808,0.004460492637008429
46,0.9831660389900208,0.005021822638809681,0.9888548851013184,0.004296205937862396
47,0.9833797812461853,0.004981000907719135,0.9881688952445984,0.004362989217042923
48,0.9834690690040588,0.00493853772059083,0.9885450005531311,0.004254246596246958
49,0.9835957288742065,0.004901389125734568,0.9880059361457825,0.004256982821971178
50,0.9845597743988037,0.004653760697692633,0.9891109466552734,0.003778026904910803
51,0.9845758676528931,0.004635977558791637,0.9881331324577332,0.003780756378546357
52,0.9846253395080566,0.004624239634722471,0.9881349205970764,0.0037884770426899195
53,0.984745442867279,0.004606194794178009,0.9886972308158875,0.0037239270750433207
54,0.9847635626792908,0.0045927744358778,0.9891629219055176,0.003736065234988928
