epoch,accuracy,loss,val_accuracy,val_loss
0,0.842771053314209,0.08200157433748245,0.8401945233345032,0.08111445605754852
1,0.8725185394287109,0.06364190578460693,0.8569766879081726,0.0710647851228714
2,0.8803007006645203,0.05597199127078056,0.8930018544197083,0.0674666240811348
3,0.8795343637466431,0.04838678985834122,0.8872555494308472,0.057305268943309784
4,0.8761563897132874,0.04019741341471672,0.8371346592903137,0.05562788248062134
5,0.8788464665412903,0.03388241305947304,0.8552385568618774,0.043954648077487946
6,0.8866918683052063,0.028842899948358536,0.9086503386497498,0.04040723294019699
7,0.8931859731674194,0.025259757414460182,0.890395998954773,0.033526767045259476
8,0.8984460234642029,0.022685129195451736,0.8879217505455017,0.03332335129380226
9,0.9030782580375671,0.02059374935925007,0.8831990361213684,0.025758547708392143
10,0.9071629047393799,0.018795428797602654,0.8916022181510925,0.021723106503486633
11,0.91172194480896,0.017277544364333153,0.8866242170333862,0.0219280868768692
12,0.9164494872093201,0.01598927564918995,0.8803379535675049,0.019165141507983208
13,0.9201638102531433,0.014949199743568897,0.8828470706939697,0.018543651327490807
14,0.9230036735534668,0.014093466103076935,0.8945170044898987,0.01870395615696907
15,0.9261803030967712,0.013396273367106915,0.9017086029052734,0.019216062501072884
16,0.929203987121582,0.012752794660627842,0.905859112739563,0.01753327064216137
17,0.9318475723266602,0.012263787910342216,0.9055635929107666,0.017751840874552727
18,0.9346886873245239,0.011785638518631458,0.8937970399856567,0.01872941665351391
19,0.937300443649292,0.011377459391951561,0.8792338371276855,0.01756865717470646
20,0.9395154714584351,0.011003023944795132,0.8970664143562317,0.01601053774356842
21,0.9411290287971497,0.010694380849599838,0.8977084755897522,0.015258057042956352
22,0.943294882774353,0.010386040434241295,0.8961744904518127,0.017374010756611824
23,0.9441406726837158,0.010117681697010994,0.938370406627655,0.013747449032962322
24,0.9466489553451538,0.009850899688899517,0.9086341857910156,0.014572887681424618
25,0.9479082226753235,0.009608668275177479,0.910036563873291,0.013927956111729145
26,0.9489174485206604,0.009387892670929432,0.8889345526695251,0.014825506135821342
27,0.9497352838516235,0.009179282933473587,0.9297576546669006,0.01380909699946642
28,0.9510303735733032,0.008977045305073261,0.8961744904518127,0.013243737630546093
29,0.9521440267562866,0.008784422650933266,0.9381501078605652,0.012937861494719982
30,0.9537572860717773,0.008606042712926865,0.9216688275337219,0.013013835996389389
31,0.9546518325805664,0.008425789885222912,0.9215989708900452,0.012934397906064987
32,0.9559908509254456,0.008272035047411919,0.9076079726219177,0.012825078330934048
33,0.9581401348114014,0.008074029348790646,0.9266253113746643,0.011019397526979446
34,0.9587873816490173,0.007927742786705494,0.8815871477127075,0.011543836444616318
35,0.9596573710441589,0.007735456805676222,0.9080432057380676,0.011222594417631626
36,0.960483968257904,0.00760569516569376,0.9172496199607849,0.011297824792563915
37,0.961311399936676,0.0074499971233308315,0.9099264144897461,0.01094442792236805
38,0.9621263742446899,0.0073365638963878155,0.9139264822006226,0.010327029041945934
39,0.96258944272995,0.007207339163869619,0.919447124004364,0.010336125269532204
40,0.9641369581222534,0.007086567115038633,0.9256286025047302,0.009268449619412422
41,0.9646639227867126,0.006991973612457514,0.9325435161590576,0.010007738135755062
42,0.964873194694519,0.0069147455506026745,0.9061734080314636,0.010168010368943214
43,0.9655740261077881,0.006808522157371044,0.9107672572135925,0.009558320045471191
44,0.9666714072227478,0.006715946830809116,0.905794620513916,0.009076765738427639
45,0.9674865007400513,0.006629061885178089,0.8836610913276672,0.00944310612976551
46,0.9676076769828796,0.0065495893359184265,0.9371185302734375,0.008694012649357319
47,0.9685578346252441,0.006473973859101534,0.906882643699646,0.009041997604072094
48,0.9685137271881104,0.006405490916222334,0.9405840039253235,0.008528192527592182
49,0.9693443775177002,0.0063191973604261875,0.8958575129508972,0.008832504972815514
50,0.9701154232025146,0.006239486858248711,0.9193987846374512,0.008227424696087837
51,0.9707898497581482,0.006178286857903004,0.9198098182678223,0.008225355297327042
52,0.9711319804191589,0.006099862977862358,0.9481866359710693,0.008523543365299702
53,0.9712609648704529,0.006048870738595724,0.918595552444458,0.007963188923895359
54,0.9715458750724792,0.005881886463612318,0.9473484754562378,0.007317093200981617
55,0.9718577861785889,0.005804472137242556,0.9427197575569153,0.008174923248589039
56,0.9725843667984009,0.005713456775993109,0.9201428890228271,0.007792632561177015
57,0.9738717675209045,0.0056248861365020275,0.940852701663971,0.00798290316015482
58,0.9736712574958801,0.0055694859474897385,0.9540914297103882,0.007345571648329496
59,0.9741929769515991,0.005522927735000849,0.9429803490638733,0.007577039301395416
60,0.9834050536155701,0.004431994631886482,0.9750967025756836,0.005478964187204838
61,0.9833149909973145,0.004467405844479799,0.9741806387901306,0.005346143152564764
62,0.9834309220314026,0.004447754472494125,0.9797549843788147,0.005320466123521328
63,0.9835768342018127,0.004414422437548637,0.9753143191337585,0.005320660769939423
64,0.983866274356842,0.00438314862549305,0.9787986278533936,0.005067034158855677
65,0.9840461015701294,0.00435477402061224,0.9800478219985962,0.004912633914500475
66,0.9842785596847534,0.004318850114941597,0.9796099066734314,0.005219774786382914
67,0.9845254421234131,0.004295998252928257,0.9785890579223633,0.004941093269735575
68,0.9847984313964844,0.004267469048500061,0.9837846755981445,0.005156645551323891
69,0.9849647283554077,0.004247041419148445,0.9849264025688171,0.005010504741221666
70,0.9851152896881104,0.004217458888888359,0.9823635220527649,0.00503245135769248
