epoch,accuracy,loss,val_accuracy,val_loss
0,0.8540764451026917,0.07539259642362595,0.9004889130592346,0.07570682466030121
1,0.8726817965507507,0.04818149283528328,0.8738126158714294,0.06115163862705231
2,0.8766215443611145,0.03895247355103493,0.9237695932388306,0.05228012800216675
3,0.8842637538909912,0.03280133754014969,0.8544782996177673,0.038253288716077805
4,0.89311683177948,0.02829938381910324,0.90592360496521,0.034883271902799606
5,0.9008080959320068,0.02498309127986431,0.9234794974327087,0.0302958432585001
6,0.9089018702507019,0.022209811955690384,0.8878465294837952,0.028215177357196808
7,0.9143664836883545,0.02007072977721691,0.8817214965820312,0.02622993476688862
8,0.9201880097389221,0.01831207424402237,0.8074871301651001,0.02763311006128788
9,0.9231715202331543,0.0168400090187788,0.9248925447463989,0.027591606602072716
10,0.9291064143180847,0.015606795437633991,0.9022324085235596,0.028348520398139954
11,0.9323562979698181,0.01477820798754692,0.8816757798194885,0.028932200744748116
12,0.9371122717857361,0.013721675612032413,0.8692053556442261,0.020192241296172142
13,0.9412373900413513,0.013018469326198101,0.9527938961982727,0.018476760014891624
14,0.9446232318878174,0.012387771159410477,0.9610278606414795,0.01611698977649212
15,0.9466789364814758,0.011844688095152378,0.9040189385414124,0.015520645305514336
16,0.9495633244514465,0.011406809091567993,0.9220959544181824,0.020611008629202843
17,0.9521138668060303,0.010994807817041874,0.9687244892120361,0.015546927228569984
18,0.9549986720085144,0.010585090145468712,0.8983451724052429,0.020787060260772705
19,0.9569292664527893,0.010298346169292927,0.9278610348701477,0.01349887065589428
20,0.9584692716598511,0.009935176931321621,0.949409008026123,0.014765556901693344
21,0.9601675271987915,0.009553969837725163,0.9365677833557129,0.015202928334474564
22,0.9617427587509155,0.00923036877065897,0.9538443088531494,0.01317461859434843
23,0.9635749459266663,0.008923348970711231,0.9693289399147034,0.011017373763024807
24,0.964545726776123,0.008675226010382175,0.970884382724762,0.0129493223503232
25,0.9653796553611755,0.00841731857508421,0.9721335768699646,0.011710098013281822
26,0.9671119451522827,0.008176404982805252,0.9693127870559692,0.00972550455480814
27,0.9685182571411133,0.007918151095509529,0.9495540261268616,0.010861357674002647
28,0.9684842824935913,0.007679353933781385,0.9801552891731262,0.009170934557914734
29,0.9699906706809998,0.007523248437792063,0.9627981781959534,0.00981440395116806
30,0.9706212878227234,0.007357023656368256,0.9589619636535645,0.008892033249139786
31,0.9712222218513489,0.007172816898673773,0.9820277094841003,0.009136613458395004
32,0.9723362326622009,0.007026896812021732,0.9769342541694641,0.008992046117782593
33,0.972949743270874,0.00687115453183651,0.9717279076576233,0.010096779093146324
34,0.9735965728759766,0.006735529750585556,0.9773828983306885,0.00925691518932581
35,0.9738646745681763,0.006617437116801739,0.9679883718490601,0.00922573171555996
36,0.9816174507141113,0.005397740285843611,0.9786078929901123,0.006190858315676451
37,0.9814937114715576,0.0053787254728376865,0.9650682210922241,0.0060247210785746574
38,0.9815724492073059,0.005325585603713989,0.9702745676040649,0.005970447789877653
39,0.9818195104598999,0.005258146673440933,0.9611003398895264,0.0060537876561284065
40,0.9820172786712646,0.005200774874538183,0.9794997572898865,0.0057791233994066715
41,0.9823180437088013,0.005140238907188177,0.9602702260017395,0.006057444494217634
42,0.982545793056488,0.005084315314888954,0.963545024394989,0.005655147135257721
43,0.9826173782348633,0.005041107535362244,0.9595851898193359,0.005887456238269806
44,0.9827792644500732,0.004990008193999529,0.9734714031219482,0.0054880245588719845
45,0.9829637408256531,0.00493922084569931,0.9553540945053101,0.0059396978467702866
46,0.9830421209335327,0.004894465673714876,0.9625886678695679,0.005304242949932814
